I'm interested in trading 47 stone for 39 wood. Let me know if you're interested.,47,stone,39,wood
How about we make a deal? I have 33 aluminum and I'm interested in trading them for 14 iron.,33,aluminum,14,iron
I'm interested in acquiring 45 horses and am willing to trade 31 gold in exchange. Would you be open to that?,31,gold,45,horses
I'd like to make a trade. I have 5 iron that I'm willing to offer for 29 horses.,5,iron,29,horses
I'm interested in acquiring 17 gold and am willing to offer 42 wood in exchange. Are you open to a trade?,42,wood,17,gold
I'd like to make a trade. I have 17 coal that I'm willing to offer for 37 horses. Would you be interested?,17,coal,37,horses
Would you be willing to trade 13 horses for 4 coal ? Let me know.,4,coal,13,horses
I'm interested in acquiring 44 wood and am willing to offer 45 iron in exchange. Are you open to a trade?,45,iron,44,wood
I'd like to trade 10 horses for 47 wheat. Let me know if you're interested.,10,horses,47,wheat
I'm interested in acquiring 1 horses and am willing to offer 24 gold in exchange. Let me know if you're interested in a trade.,24,gold,1,horses
I'd like to acquire 4 gold and am willing to offer 48 aluminum in exchange. Would you be interested in a trade?,48,aluminum,4,gold
I'd like to offer 26 iron for 45 horses. Are you open to a trade?,26,iron,45,horses
I'm interested in acquiring 34 gold and am willing to trade 14 stone in exchange. Would you be open to that?,14,stone,34,gold
I'm interested in trading 41 wood for 10 gold. What do you think?,41,wood,10,gold
I'd like to make a trade. I have 20 aluminum that I'm willing to offer for 15 wood. Would you be interested?,20,aluminum,15,wood
I'm interested in trading 28 coal for 26 wood. Let me know if you're interested.,28,coal,26,wood
I'm looking to diversify my assets and would like to trade 44 wheat for 39 stone. Would you consider it?,44,wheat,39,stone
I'm interested in trading 7 gold for 32 aluminum. Would you be open to a trade?,7,gold,32,aluminum
I have 37 wheat and am interested in trading them for 47 coal. What do you think?,37,wheat,47,coal
I'm interested in acquiring 15 coal and am willing to offer 4 aluminum in exchange. Let me know if you're interested in a trade.,4,aluminum,15,coal
I'm willing to offer 14 stone for 8 gold. Are you interested in making a trade?,14,stone,8,gold
I have 19 horses that I'm looking to trade for 21 iron. Would you be open to that exchange?,19,horses,21,iron
I have 24 coal that I'm looking to trade for 37 gold. Would you be open to that exchange?,24,coal,37,gold
I have 34 horses and am looking to trade them for 33 wood. Would you consider the offer?,34,horses,33,wood
I'd like to acquire 25 wheat and am willing to offer 24 aluminum in exchange. Are you interested in making a trade?,24,aluminum,25,wheat
I have 48 wood and am interested in trading them for 49 wheat. What do you think?,48,wood,49,wheat
I'd like to acquire 18 coal and am willing to offer 38 iron in exchange. Are you open to a trade?,38,iron,18,coal
How about a trade? I'll give you 27 aluminum in exchange for 13 stone.,27,aluminum,13,stone
I'm willing to trade 47 wheat for 19 gold. Is that something you'd be interested in?,47,wheat,19,gold
I'd like to trade 14 coal for 17 wood. Let me know if you're interested.,14,coal,17,wood
I'd like to acquire 37 iron and can offer 38 wood in exchange. Let me know if you're interested in a trade.,38,wood,37,iron
I'd like to acquire 35 gold and am willing to offer 29 coal in exchange. Would you be interested in a trade?,29,coal,35,gold
I have 35 aluminum that I'm looking to exchange for 35 gold. Are you open to a trade?,35,aluminum,35,gold
I'm interested in making a trade. I have 19 stone that I can offer for 8 iron. Would you consider it?,19,stone,8,iron
I'd like to make a trade. I have 31 horses that I'm willing to offer for 22 coal. Would you be interested?,31,horses,22,coal
I'm willing to exchange 23 coal for 47 gold. Let me know if you're interested in a trade.,23,coal,47,gold
How about we make a trade? I'm willing to offer 40 iron in exchange for 10 wood.,40,iron,10,wood
How about a trade? I'll give you 10 gold in exchange for 20 aluminum.,10,gold,20,aluminum
I'm looking to acquire 31 wood and can offer 47 horses in exchange. Would you be interested in a trade?,47,horses,31,wood
I'm interested in trading 10 aluminum for 2 gold. What do you think?,10,aluminum,2,gold
I'd like to acquire 44 gold and am willing to offer 21 iron in exchange. Are you interested in making a trade?,21,iron,44,gold
I'm interested in acquiring 2 horses and am willing to offer 48 stone in exchange. Are you open to a trade?,48,stone,2,horses
I'm interested in acquiring 32 gold and am willing to trade 34 aluminum in exchange. Would you be open to that?,34,aluminum,32,gold
I'd like to make a trade. I have 47 aluminum that I'm willing to offer for 22 gold.,47,aluminum,22,gold
I'd like to acquire 10 wood and am willing to trade 26 horses in exchange. Let me know if you're interested in a deal.,26,horses,10,wood
I'm interested in trading 38 coal for 4 wheat. What do you think?,38,coal,4,wheat
How about a trade? I have 18 wheat that I can offer in exchange for 22 wood.,18,wheat,22,wood
I have 48 horses that I'm willing to trade for 2 gold. Would you be interested?,48,horses,2,gold
I'd like to acquire 38 coal and am willing to trade 26 horses in exchange. Let me know if you're interested in a deal.,26,horses,38,coal
I'm looking to acquire 39 aluminum and am willing to offer 48 coal in exchange. Let me know if you're interested in a trade.,48,coal,39,aluminum
I'd like to make a trade. I have 45 coal that I'm willing to offer for 2 horses.,45,coal,2,horses
I'd like to trade 10 stone for 16 aluminum. Let me know if you're interested.,10,stone,16,aluminum
I'm willing to exchange 9 gold for 37 stone. Is that something you'd be interested in?,9,gold,37,stone
I'd like to offer 50 coal for 35 aluminum. Would you consider the trade?,50,coal,35,aluminum
I have 29 wood that I can trade for 44 iron. Are you interested?,29,wood,44,iron
I have 42 wheat that I'm willing to exchange for 17 stone. Let me know if you're interested in a trade.,42,wheat,17,stone
I have 10 aluminum that I'm looking to trade for 48 stone. Let me know if you're interested.,10,aluminum,48,stone
I have 48 iron and am interested in trading them for 10 coal. What do you think?,48,iron,10,coal
I'm willing to exchange 38 gold for 28 wheat. Let me know if you're interested in a trade.,38,gold,28,wheat
I'm looking to trade 34 wood for 21 aluminum. Would you consider the offer?,34,wood,21,aluminum
I'd like to offer 19 coal for 33 horses. Would you consider the trade?,19,coal,33,horses
How about a trade? I have 14 wood that I'm willing to exchange for 31 aluminum.,14,wood,31,aluminum
I'm interested in trading 36 gold for 35 wood. What do you think?,36,gold,35,wood
Are you open to a trade? I have 7 wood that I'm willing to exchange for 26 gold.,7,wood,26,gold
I'm interested in trading 4 coal for 25 horses. Would you be open to a trade?,4,coal,25,horses
I'm looking to diversify my assets and would like to trade 41 wheat for 27 wood. Would you consider it?,41,wheat,27,wood
I have 14 wheat that I'm willing to trade for 22 coal. Are you open to a deal?,14,wheat,22,coal
I'm willing to offer 26 coal for 18 wheat. Let me know if you're interested in making a trade.,26,coal,18,wheat
I'm looking to acquire 10 iron and am willing to trade 31 aluminum for them. Would you be interested?,31,aluminum,10,iron
I'm interested in acquiring 15 gold and am willing to offer 47 stone in exchange. Let me know if you're interested in a trade.,47,stone,15,gold
I have 1 horses and I'm interested in trading them for 43 wheat. Would you consider the offer?,1,horses,43,wheat
I have 3 wood that I'm willing to exchange for 23 stone. Let me know if you're interested in a trade.,3,wood,23,stone
I have 15 iron that I'm willing to trade for 38 stone. Would you be interested?,15,iron,38,stone
I'm willing to trade 34 aluminum for 20 gold. Let me know if you're interested.,34,aluminum,20,gold
I'm looking to diversify my holdings and would like to trade 12 aluminum for 36 stone. Would you be interested?,12,aluminum,36,stone
I have 6 coal that I'm interested in trading for 22 wood. Would you consider the offer?,6,coal,22,wood
I'd like to acquire 33 stone and am willing to trade 9 wood in exchange. Let me know if you're interested in a deal.,9,wood,33,stone
I have 8 gold that I'm willing to trade for 3 wheat. Are you open to a deal?,8,gold,3,wheat
I'm interested in trading 5 horses for 28 stone. What do you think?,5,horses,28,stone
I'm willing to trade 45 wood for 27 stone. Would you be interested in making a deal?,45,wood,27,stone
I'm looking to trade 50 coal for 10 wood. Would you consider the offer?,50,coal,10,wood
How about a trade? I have 14 iron that I'm willing to exchange for 47 aluminum.,14,iron,47,aluminum
I have 44 coal and am looking to trade them for 45 gold. Would you consider the offer?,44,coal,45,gold
I'm interested in trading 47 wheat for 16 aluminum. Let me know if you're interested.,47,wheat,16,aluminum
I'm looking to trade 40 horses for 41 iron. Would you consider the offer?,40,horses,41,iron
I have 44 aluminum and I'm interested in trading them for 42 wood. Would you consider the offer?,44,aluminum,42,wood
I'm looking to acquire 39 coal and can offer 14 gold in exchange. Would you be interested in a trade?,14,gold,39,coal
How about a trade? I'll give you 20 aluminum in exchange for 2 wheat.,20,aluminum,2,wheat
I'm interested in acquiring 33 gold and am willing to trade 44 iron in exchange. Would you be open to that?,44,iron,33,gold
I'm interested in acquiring 4 stone and am willing to offer 4 horses in exchange. Let me know if you're interested in a trade.,4,horses,4,stone
I'm interested in trading 21 wood for 5 stone. Let me know if you'd like to make a deal.,21,wood,5,stone
I have 37 wood and am looking to trade them for 46 wheat. Would you consider the offer?,37,wood,46,wheat
I'm looking to trade 13 coal for 37 horses. Would you consider the offer?,13,coal,37,horses
I'm looking to diversify my assets and would like to trade 37 horses for 31 wood. Would you consider it?,37,horses,31,wood
I have 38 coal that I'm willing to trade for 38 stone. Are you open to a deal?,38,coal,38,stone
I'd like to trade 3 iron for 21 stone. Let me know if you're interested.,3,iron,21,stone
I'm looking to diversify my holdings and would like to trade 25 horses for 35 wood. Would you be interested?,25,horses,35,wood
How about we make a deal? I have 20 wood that I can trade for 26 gold.,20,wood,26,gold
I'm interested in acquiring 43 coal and am willing to offer 39 aluminum in exchange. Are you open to a trade?,39,aluminum,43,coal
I have 38 aluminum that I'm interested in trading for 18 gold. Would you consider the offer?,38,aluminum,18,gold
I'd like to acquire 1 gold and can offer 9 stone in exchange. Let me know if you're interested in a trade.,9,stone,1,gold
How about we make a trade? I'm willing to offer 2 wheat in exchange for 39 aluminum.,2,wheat,39,aluminum
I'm interested in trading 20 iron for 41 coal. What do you think?,20,iron,41,coal
I'd like to trade 7 stone for 17 wood. Let me know if you're interested.,7,stone,17,wood
I'd like to acquire 47 coal and am willing to offer 21 horses in exchange. Are you open to a trade?,21,horses,47,coal
I have 42 aluminum that I'm looking to trade for 7 horses. Let me know if you're interested.,42,aluminum,7,horses
I'm looking to acquire 12 wood and can offer 48 gold in exchange. Would you be interested in a trade?,48,gold,12,wood
I have 21 aluminum that I'm interested in trading for 37 iron. Would you consider the offer?,21,aluminum,37,iron
I'd like to acquire 28 aluminum and am willing to offer 31 iron in exchange. Are you interested in making a trade?,31,iron,28,aluminum
How about we make a deal? I have 42 stone and I'm interested in trading them for 46 aluminum.,42,stone,46,aluminum
I have 17 stone that I'm looking to exchange for 28 iron. Would you like to make a trade?,17,stone,28,iron
I have 28 horses that I'm willing to trade for 39 gold. Would you be interested?,28,horses,39,gold
I'm willing to trade 22 horses for 10 gold. Would you be interested in making a deal?,22,horses,10,gold
I'd like to offer 3 horses for 11 wheat. Are you open to a trade?,3,horses,11,wheat
I'm interested in acquiring 31 wheat and am willing to offer 28 horses in exchange. Are you open to a trade?,28,horses,31,wheat
I'm willing to trade 46 aluminum for 36 iron. Would you be interested in making a deal?,46,aluminum,36,iron
I'm interested in trading 2 iron for 43 horses. Would you be open to a trade?,2,iron,43,horses
I have 37 iron that I'm looking to trade for 11 gold. Let me know if you're interested.,37,iron,11,gold
I'm looking to acquire 31 iron and am willing to offer 35 gold in exchange. Let me know if you're interested in a trade.,35,gold,31,iron
I'm interested in acquiring 34 coal. I have 40 gold that I can offer in exchange. Would you consider the trade?,40,gold,34,coal
I'm interested in acquiring 22 aluminum and am willing to trade 40 coal in exchange. Would you be open to that?,40,coal,22,aluminum
I'm interested in acquiring 50 aluminum and am willing to offer 20 wheat in exchange. Let me know if you're interested in a trade.,20,wheat,50,aluminum
How about a trade? I have 7 coal that I can offer in exchange for 50 gold.,7,coal,50,gold
I'd like to make a trade. I have 31 iron that I'm willing to offer for 1 coal.,31,iron,1,coal
"If you're interested in trading, I have 19 gold that I'm willing to offer for 39 aluminum.",19,gold,39,aluminum
I'd like to offer 10 aluminum for 23 wood. Would you consider the trade?,10,aluminum,23,wood
I'm interested in acquiring 15 aluminum and am willing to trade 10 stone in exchange. Would you consider the offer?,10,stone,15,aluminum
I have 23 coal that I'm willing to trade for 19 aluminum. Would you be interested?,23,coal,19,aluminum
I'm interested in making a trade. I have 11 wheat that I can offer for 45 wood. Would you consider it?,11,wheat,45,wood
I'd like to acquire 3 stone and can offer 15 aluminum in exchange. Would you be interested in trading?,15,aluminum,3,stone
How about we make a deal? I have 17 coal that I can trade for 14 horses.,17,coal,14,horses
I have 20 aluminum that I'm looking to exchange for 38 iron. Are you open to a trade?,20,aluminum,38,iron
I have 9 gold that I'm looking to trade for 36 horses. Would you be open to that exchange?,9,gold,36,horses
I'm interested in acquiring 20 horses. I have 49 wood that I can offer in exchange. Would you consider the trade?,49,wood,20,horses
I'm willing to trade 21 horses for 20 wheat. Would you be interested in making a deal?,21,horses,20,wheat
I have 34 coal that I'm willing to trade for 18 iron. Are you open to a deal?,34,coal,18,iron
How about we make a deal? I have 38 wheat that I can trade for 23 stone.,38,wheat,23,stone
I'm looking to trade 13 wheat for 28 wood. Would you consider the offer?,13,wheat,28,wood
I'm willing to exchange 34 wheat for 45 aluminum. Let me know if you're interested in a trade.,34,wheat,45,aluminum
I have 33 horses that I can trade for 46 stone. Are you interested in making a deal?,33,horses,46,stone
I'm willing to trade 20 horses for 33 stone. Would you be interested in making a deal?,20,horses,33,stone
I'm interested in acquiring 32 gold and am willing to offer 28 iron in exchange. Are you open to a trade?,28,iron,32,gold
I have 32 aluminum and am interested in trading them for 6 iron. What do you think?,32,aluminum,6,iron
I have 15 wood and I'm interested in trading them for 20 aluminum. Would you consider the offer?,15,wood,20,aluminum
I have 16 horses that I can trade for 22 stone. Are you interested in making a deal?,16,horses,22,stone
I'm willing to exchange 3 wheat for 14 stone. Is that something you'd be interested in?,3,wheat,14,stone
I'm looking to diversify my assets and would like to trade 9 coal for 31 gold. What do you think?,9,coal,31,gold
I'd like to acquire 28 wood and am willing to offer 27 stone in exchange. Are you interested in making a trade?,27,stone,28,wood
I'm looking to diversify my holdings and would like to trade 46 wheat for 10 gold. Would you be interested?,46,wheat,10,gold
I'd like to trade 17 stone for 39 iron. What do you think?,17,stone,39,iron
I have 32 wheat that I can trade for 18 iron. Are you interested in making a deal?,32,wheat,18,iron
I'm interested in making a trade. I have 24 gold that I can offer for 34 iron. Would you consider it?,24,gold,34,iron
I'm interested in trading 21 wheat for 4 coal. Would you be open to a trade?,21,wheat,4,coal
I'm willing to trade 50 coal for 4 iron. Would you consider the offer?,50,coal,4,iron
I'm willing to offer 45 iron for 13 gold. Are you open to a trade?,45,iron,13,gold
I'd like to offer 8 wood for 26 iron. Are you open to a trade?,8,wood,26,iron
I'm willing to trade 21 iron for 2 stone. Would you consider the offer?,21,iron,2,stone
I'd like to acquire 49 horses and am willing to offer 18 coal in exchange. Would you be interested in a trade?,18,coal,49,horses
How about a trade? I have 26 gold that I can offer in exchange for 2 stone.,26,gold,2,stone
I have 21 gold that I'm willing to trade for 3 wheat. Would you be interested in making a deal?,21,gold,3,wheat
I'm looking to diversify my holdings and would like to trade 1 coal for 44 aluminum. Would you be interested?,1,coal,44,aluminum
I'd like to offer 22 aluminum in exchange for 40 horses. Let me know if you're interested in making a trade.,22,aluminum,40,horses
I'm interested in acquiring 33 stone and am willing to offer 45 gold in exchange. Let me know if you're interested in a trade.,45,gold,33,stone
I have 6 gold that I'm looking to trade for 44 aluminum. Would you be open to that exchange?,6,gold,44,aluminum
I'm willing to trade 4 wheat for 40 iron. Is that something you'd be interested in?,4,wheat,40,iron
I'm looking to acquire 46 stone and am willing to trade 30 coal for them. Would you be interested?,30,coal,46,stone
I'd like to acquire 40 wheat and am willing to trade 1 stone in exchange. Let me know if you're interested in a deal.,1,stone,40,wheat
How about we make a deal? I have 33 aluminum that I can trade for 5 wood.,33,aluminum,5,wood
I'm interested in acquiring 24 aluminum. I have 15 wood that I can offer in exchange. Would you consider the trade?,15,wood,24,aluminum
How about we make a deal? I have 48 gold and I'm interested in trading them for 49 aluminum.,48,gold,49,aluminum
I'm looking to acquire 35 gold and am willing to offer 20 wood in exchange. Would you be interested?,20,wood,35,gold
I have 27 wood that I'm looking to trade for 19 gold. Would you be open to that exchange?,27,wood,19,gold
I'm interested in trading 45 gold for 46 wheat. What do you think?,45,gold,46,wheat
I'm willing to exchange 32 coal for 14 stone. Let me know if you're interested.,32,coal,14,stone
I'm looking to diversify my assets and would like to trade 35 aluminum for 35 wood. Would you consider it?,35,aluminum,35,wood
I have 29 coal and am looking to exchange them for 9 gold. Would you be open to a trade?,29,coal,9,gold
I'm willing to offer 33 horses for 17 coal. Let me know if you're interested in making a trade.,33,horses,17,coal
I'd like to make a trade. I have 12 stone that I'm willing to offer for 23 wood. Would you be interested?,12,stone,23,wood
I have 41 horses and I'm interested in trading them for 23 stone. Would you consider the offer?,41,horses,23,stone
I'm interested in acquiring 39 stone and am willing to trade 1 aluminum in exchange. Would you consider the offer?,1,aluminum,39,stone
I'd like to acquire 46 coal and can offer 13 stone in exchange. Would you be interested in trading?,13,stone,46,coal
I'm interested in trading 15 coal for 3 wheat. What do you think?,15,coal,3,wheat
I'm looking to acquire 12 stone and am willing to offer 28 wood in exchange. Let me know if you're interested in a trade.,28,wood,12,stone
I'm looking to diversify my assets and would like to trade 7 stone for 49 gold. What do you think?,7,stone,49,gold
I'm interested in trading 31 iron for 48 coal. What do you think?,31,iron,48,coal
I'd like to offer 31 wood for 23 wheat. Would you be interested in making a trade?,31,wood,23,wheat
I have 19 wheat that I'm looking to exchange for 12 stone. Would you like to make a trade?,19,wheat,12,stone
I'm looking to acquire 29 stone and can offer 32 wheat in exchange. Would you be interested in a trade?,32,wheat,29,stone
I'd like to acquire 49 horses and am willing to offer 31 stone in exchange. Are you interested in making a trade?,31,stone,49,horses
I'd like to acquire 14 gold and am willing to trade 6 aluminum in exchange. Let me know if you're interested in a deal.,6,aluminum,14,gold
I'm interested in trading 48 aluminum for 27 gold. Let me know if you're interested.,48,aluminum,27,gold
I'm interested in acquiring 14 wheat and am willing to offer 34 wood in exchange. Let me know if you're interested in a trade.,34,wood,14,wheat
"If you're interested in trading, I have 17 stone that I'm willing to offer for 47 coal.",17,stone,47,coal
I'm interested in trading 12 wood for 14 aluminum. Let me know if you'd like to make a deal.,12,wood,14,aluminum
Would you be willing to trade 35 wheat for 1 stone ? Let me know.,1,stone,35,wheat
I'm willing to exchange 8 coal for 1 gold. Let me know if you're interested.,8,coal,1,gold
I have 28 aluminum that I'm looking to trade for 7 stone. Let me know if you're interested.,28,aluminum,7,stone
I'd like to offer 48 wood for 10 wheat. Would you consider the trade?,48,wood,10,wheat
I'm looking to acquire 5 wheat and am willing to trade 50 iron for them. Would you be interested?,50,iron,5,wheat
I'm interested in trading 42 iron for 33 wheat. What do you think?,42,iron,33,wheat
I have 22 coal and am looking to trade them for 39 gold. Would you consider the offer?,22,coal,39,gold
I'm interested in acquiring 35 coal and am willing to trade 2 gold in exchange. Would you be open to that?,2,gold,35,coal
I have 38 iron and am looking to trade them for 21 coal. Would you consider the offer?,38,iron,21,coal
I'm looking to trade 24 aluminum for 19 wheat. Would you consider the offer?,24,aluminum,19,wheat
I'm looking to diversify my holdings and would like to trade 22 stone for 40 gold. Would you be interested?,22,stone,40,gold
I have 29 wood that I'm willing to offer in exchange for 42 stone. Let me know if you're interested in a trade.,29,wood,42,stone
I have 16 stone that I'm looking to exchange for 28 aluminum. Are you open to a trade?,16,stone,28,aluminum
I'm interested in trading 32 aluminum for 47 stone. What do you think?,32,aluminum,47,stone
Would you be willing to trade 18 iron for 47 wheat ? Let me know.,47,wheat,18,iron
I'm interested in trading 6 stone for 2 wood. Would you be open to a trade?,6,stone,2,wood
I'm interested in trading 9 gold for 5 wood. Would you be open to a trade?,9,gold,5,wood
Would you be willing to trade 47 stone for 14 coal ? Let me know.,14,coal,47,stone
I'm looking to trade 18 wood for 3 wheat. Would you consider the offer?,18,wood,3,wheat
I'm looking to diversify my assets and would like to trade 4 wood for 38 wheat. What do you think?,4,wood,38,wheat
I'm looking to acquire 45 gold and am willing to offer 4 iron in exchange. Let me know if you're interested in a trade.,4,iron,45,gold
I'd like to acquire 30 stone and am willing to offer 13 iron in exchange. Are you open to a trade?,13,iron,30,stone
I have 40 iron that I'm willing to trade for 35 stone. Are you open to a deal?,40,iron,35,stone
Are you open to a trade? I have 8 wheat that I'm willing to exchange for 35 wood.,8,wheat,35,wood
I'd like to acquire 13 iron and can offer 46 gold in exchange. Let me know if you're interested in a trade.,46,gold,13,iron
I'm interested in trading 7 wood for 36 aluminum. Would you be open to a trade?,7,wood,36,aluminum
I'm interested in trading 45 wheat for 2 gold. Let me know if you're interested.,45,wheat,2,gold
I have 37 coal that I'm willing to trade for 24 iron. Would you consider the offer?,37,coal,24,iron
I'm willing to exchange 15 coal for 40 stone. Let me know if you're interested.,15,coal,40,stone
I have 20 wheat that I'm willing to trade for 38 aluminum. Would you consider the offer?,20,wheat,38,aluminum
I have 44 stone that I'm willing to trade for 15 wood. Would you consider the offer?,44,stone,15,wood
I'm interested in trading 45 stone for 16 coal. What do you think?,45,stone,16,coal
Are you open to a trade? I have 22 coal that I'm willing to exchange for 22 wheat.,22,coal,22,wheat
I'm looking to trade 29 stone for 16 aluminum. Would you consider the offer?,29,stone,16,aluminum
I'd like to acquire 3 stone and can offer 39 aluminum in exchange. Let me know if you're interested in a trade.,39,aluminum,3,stone
I'm interested in trading 8 wheat for 40 aluminum. What do you think?,8,wheat,40,aluminum
I have 29 gold that I'm interested in trading for 8 horses. Would you consider the offer?,29,gold,8,horses
I'm looking to diversify my assets and would like to trade 33 stone for 40 wheat. What do you think?,33,stone,40,wheat
I'd like to acquire 10 wood and can offer 42 coal in exchange. Let me know if you're interested in a trade.,42,coal,10,wood
I'd like to offer 3 gold for 41 wood. Would you be interested in making a trade?,3,gold,41,wood
I'd like to acquire 17 coal and can offer 34 iron in exchange. Let me know if you're interested in a trade.,34,iron,17,coal
I'm interested in trading 29 aluminum for 27 gold. Let me know if you're interested.,29,aluminum,27,gold
I'd like to offer 26 stone for 13 iron. Are you open to a trade?,26,stone,13,iron
I have 25 horses that I'm willing to exchange for 28 gold. Let me know if you're interested in a trade.,25,horses,28,gold
How about a trade? I have 18 horses that I can offer in exchange for 32 iron.,18,horses,32,iron
I have 29 wheat that I can trade for 19 coal. Are you interested in making a deal?,29,wheat,19,coal
I'm interested in acquiring 11 aluminum and am willing to trade 42 stone in exchange. Would you consider the offer?,42,stone,11,aluminum
I have 24 wheat that I'm willing to offer in exchange for 32 wood. Let me know if you're interested in a trade.,24,wheat,32,wood
I have 25 wood and am interested in exchanging them for 16 iron. Are you open to a trade?,25,wood,16,iron
I have 48 coal and am interested in exchanging them for 50 iron. Are you open to a trade?,48,coal,50,iron
I'm willing to trade 1 wheat for 41 horses. Would you be interested in making a deal?,1,wheat,41,horses
I'm willing to trade 32 iron for 39 wheat. Let me know if you're interested.,32,iron,39,wheat
I'm interested in trading 25 gold for 18 wheat. Let me know if you'd like to make a deal.,25,gold,18,wheat
I have 47 iron that I'm willing to offer in exchange for 50 horses. Let me know if you're interested in a trade.,47,iron,50,horses
I have 11 horses and am interested in exchanging them for 20 iron. Are you open to a trade?,11,horses,20,iron
I'm willing to trade 18 iron for 2 gold. Would you be interested in making a deal?,18,iron,2,gold
I'm interested in trading 6 gold for 33 wheat. What do you think?,6,gold,33,wheat
I'm interested in trading 24 aluminum for 36 horses. What do you think?,24,aluminum,36,horses
I'd like to make a trade. I have 19 gold that I'm willing to offer for 10 stone. Would you be interested?,19,gold,10,stone
How about we make a trade? I'm willing to offer 40 iron in exchange for 13 stone.,40,iron,13,stone
I'm willing to trade 16 iron for 40 aluminum. Let me know if you're interested.,16,iron,40,aluminum
I'm interested in trading 16 horses for 33 aluminum. Would you be open to a trade?,16,horses,33,aluminum
I'm willing to trade 36 wheat for 39 iron. Would you be interested in making a deal?,36,wheat,39,iron
I'd like to offer 40 horses for 39 iron. Are you open to a trade?,40,horses,39,iron
I'm willing to exchange 50 wood for 28 iron. Is that something you'd be interested in?,50,wood,28,iron
I have 15 iron that I can trade for 40 wood. Are you interested in making a deal?,15,iron,40,wood
I have 2 coal that I'm looking to exchange for 9 horses. Are you open to a trade?,2,coal,9,horses
How about we make a trade? I'm willing to offer 50 gold in exchange for 33 wheat.,50,gold,33,wheat
I'd like to offer 20 stone for 50 wood. Would you consider the trade?,20,stone,50,wood
I'm looking to acquire 50 aluminum and am willing to offer 40 wood in exchange. Let me know if you're interested in a trade.,40,wood,50,aluminum
I'd like to offer 50 iron for 10 stone. Are you open to a trade?,50,iron,10,stone
I'm interested in trading 48 wood for 20 wheat. What do you think?,48,wood,20,wheat
I'm willing to offer 17 iron for 46 wheat. Let me know if you're interested in making a trade.,17,iron,46,wheat
I'd like to make a trade. I have 25 horses that I'm willing to offer for 48 iron.,25,horses,48,iron
I'm looking to acquire 36 iron and am willing to offer 28 coal in exchange. Would you be interested?,28,coal,36,iron
I'd like to acquire 23 wood and can offer 49 gold in exchange. Let me know if you're interested in a trade.,49,gold,23,wood
I'd like to make a trade. I have 18 horses that I'm willing to offer for 20 gold.,18,horses,20,gold
I'm interested in acquiring 39 coal and am willing to offer 39 wheat in exchange. Are you open to a trade?,39,wheat,39,coal
I have 12 gold that I'm looking to exchange for 9 stone. Are you open to a trade?,12,gold,9,stone
I have 36 wood and am looking to exchange them for 19 coal. Would you be open to a trade?,36,wood,19,coal
I have 48 aluminum that I'm willing to exchange for 46 coal. Let me know if you're interested in a trade.,48,aluminum,46,coal
I'm willing to trade 5 horses for 17 stone. Let me know if you're interested.,5,horses,17,stone
How about we make a deal? I have 9 stone and I'm interested in trading them for 14 gold.,9,stone,14,gold
I have 27 stone that I'm looking to trade for 21 wood. Let me know if you're interested.,27,stone,21,wood
I'm looking to trade 49 stone for 10 gold. Would you consider the offer?,49,stone,10,gold
I'm willing to trade 21 horses for 38 iron. Let me know if you're interested.,21,horses,38,iron
I'd like to acquire 41 coal and can offer 48 iron in exchange. Would you be interested in trading?,48,iron,41,coal
I'm willing to trade 42 wheat for 9 coal. Let me know if you're interested.,42,wheat,9,coal
How about a trade? I have 32 aluminum that I can offer in exchange for 42 wood.,32,aluminum,42,wood
I'm willing to exchange 3 wood for 4 stone. Is that something you'd be interested in?,3,wood,4,stone
I have 32 wheat that I'm willing to trade for 25 coal. Are you open to a deal?,32,wheat,25,coal
I'm willing to trade 21 horses for 18 coal. Would you be interested in making a deal?,21,horses,18,coal
I'm interested in trading 35 wheat for 7 gold. What do you think?,35,wheat,7,gold
I'm interested in trading 23 gold for 7 coal. What do you think?,23,gold,7,coal
How about we make a deal? I have 20 coal that I can trade for 27 horses.,20,coal,27,horses
How about we make a trade? I'm willing to offer 42 iron in exchange for 42 stone.,42,iron,42,stone
I'm interested in making a trade. I have 25 horses that I can offer for 36 iron. Would you consider it?,25,horses,36,iron
I'd like to acquire 9 horses and am willing to trade 13 coal in exchange. Let me know if you're interested in a deal.,13,coal,9,horses
I'm looking to trade 12 aluminum for 27 stone. Would you consider the offer?,12,aluminum,27,stone
I'm looking to acquire 7 coal and can offer 13 gold in exchange. Would you be interested in a trade?,13,gold,7,coal
Would you be willing to trade 27 coal for 8 iron ? Let me know.,8,iron,27,coal
I'd like to acquire 9 coal and am willing to trade 26 stone in exchange. Let me know if you're interested in a deal.,26,stone,9,coal
I have 20 wheat that I'm looking to trade for 49 coal. Let me know if you're interested.,20,wheat,49,coal
I'm looking to acquire 45 coal and am willing to offer 24 wood in exchange. Let me know if you're interested in a trade.,24,wood,45,coal
How about we make a deal? I have 45 coal and I'm interested in trading them for 46 wood.,45,coal,46,wood
"If you're interested in trading, I have 38 iron that I'm willing to offer for 42 wheat.",38,iron,42,wheat
I'd like to make a trade. I have 31 aluminum that I can offer for 18 iron.,31,aluminum,18,iron
How about we make a trade? I'm willing to offer 44 aluminum in exchange for 6 iron.,44,aluminum,6,iron
I'm looking to trade 35 gold for 50 wood. Would you consider the offer?,35,gold,50,wood
